idx,condition,method,k,logp_A,logp_B,logit_diff_A_minus_B,p_A,p_B,top_token_id,top_token
1,SU −0.5σ,SU,-0.5,-8.643347740195622,-0.7058361770286865,-7.937511563166936,0.00017629572096264885,0.493695584706922,33,B
2,SU −0.5σ,SU,-0.5,-9.803851842927543,-0.49134370700267027,-9.312508135924872,5.523841941263233e-05,0.6118037566242309,33,B
3,SU −0.5σ,SU,-0.5,-9.302976489105276,-1.677958012007366,-7.62501847709791,9.115251283362019e-05,0.18675493828841563,248045,<|im_start|>
4,SU −0.5σ,SU,-0.5,-9.813693285148474,-1.8761736161650333,-7.937519668983441,5.4697459976291676e-05,0.15317509254918787,248046,<|im_end|>
5,SU −0.5σ,SU,-0.5,-8.634033918389378,-0.5090269446945968,-8.12500697369478,0.00017794537827476561,0.6010801785989357,33,B
6,SU −0.5σ,SU,-0.5,-9.758718729034172,-0.4462107122899397,-9.312508016744232,5.778861759885258e-05,0.6400488916840295,33,B
7,SU −0.5σ,SU,-0.5,-9.784328222427575,-1.1592974674422294,-8.625030754985346,5.63274698613762e-05,0.3137064925100708,248046,<|im_end|>
8,SU −0.5σ,SU,-0.5,-10.14541733267788,-1.8329002860155015,-8.312517046662379,3.925556530104339e-05,0.1599489965681963,248045,<|im_start|>
9,SU −0.5σ,SU,-0.5,-11.14626062094976,-4.4586964921763865,-6.687564128773374,1.4429142367307911e-05,0.011577444745737185,248046,<|im_end|>
0,SU +0.5σ,SU,0.5,-5.302871945903462,-0.052879354923788924,-5.249992590979673,0.004977278885060977,0.9484944367634054,33,B
1,SU +0.5σ,SU,0.5,-4.6917799778457265,-0.06679385678580729,-4.624986121059919,0.009170348602965905,0.9353880053534148,33,B
2,SU +0.5σ,SU,0.5,-4.769293550059956,-0.1442796783085214,-4.625013871751435,0.00848637324066532,0.8656456119001524,33,B
3,SU +0.5σ,SU,0.5,-4.688810233375989,-0.06381043454166502,-4.624999798834324,0.009197622673480134,0.9381828297330854,33,B
4,SU +0.5σ,SU,0.5,-4.808522003149847,-0.12099053076235577,-4.687531472387491,0.008159911112431336,0.8860423496987238,33,B
5,SU +0.5σ,SU,0.5,-4.692828421437298,-0.06782819046929944,-4.6250002309679985,0.00916073904815899,0.9344210022205115,33,B
6,SU +0.5σ,SU,0.5,-5.245663407848042,-0.05815522407647222,-5.18750818377157,0.005270324160190158,0.9435034816129998,33,B
7,SU +0.5σ,SU,0.5,-4.115505106019555,-0.11549788729462307,-4.000007218724932,0.01631769616095034,0.8909224544917498,33,B
8,SU +0.5σ,SU,0.5,-5.428474904430914,-0.05347487090330105,-5.375000033527613,0.004389785542606025,0.9479297613231464,33,B
9,SU +0.5σ,SU,0.5,-4.961321722628782,-0.2112912994780345,-4.750030423150747,0.0070036648100968045,0.8095382144717775,33,B
0,refusal −1.0σ,refusal,-1.0,-11.812793493270874,-13.240420788526535,1.427627295255661,7.409159941727389e-06,1.777290066082992e-06,138894,又不失
1,refusal −1.0σ,refusal,-1.0,-11.783082723617554,-13.192989140748978,1.409906417131424,7.632594557489783e-06,1.8636210890917546e-06,138894,又不失
2,refusal −1.0σ,refusal,-1.0,-11.760352909564972,-13.242700219154358,1.482347309589386,7.80806870514697e-06,1.7732434703910261e-06,138894,又不失
3,refusal −1.0σ,refusal,-1.0,-11.792174279689789,-13.21083402633667,1.418659746646881,7.563516883674759e-06,1.830659952507586e-06,138894,又不失
4,refusal −1.0σ,refusal,-1.0,-11.806027352809906,-13.246678531169891,1.4406511783599854,7.459461339850998e-06,1.7662029685286935e-06,138894,又不失
5,refusal −1.0σ,refusal,-1.0,-11.786523580551147,-13.21116292476654,1.424639344215393,7.606377022845128e-06,1.830057950327792e-06,138894,又不失
6,refusal −1.0σ,refusal,-1.0,-11.757070124149323,-13.211113929748535,1.4540438055992126,7.833743037822044e-06,1.8301476162465929e-06,138894,又不失
7,refusal −1.0σ,refusal,-1.0,-11.768356084823608,-13.19405460357666,1.4256985187530518,7.745828753697583e-06,1.861636527522474e-06,138894,又不失
8,refusal −1.0σ,refusal,-1.0,-11.824509143829346,-13.205754727125168,1.3812455832958221,7.322863310567779e-06,1.839982077048802e-06,138894,又不失
9,refusal −1.0σ,refusal,-1.0,-11.787296056747437,-13.22265237569809,1.435356318950653,7.600503546507379e-06,1.8091519186967865e-06,138894,又不失
0,refusal −0.5σ,refusal,-0.5,-10.018019616603851,-11.540273427963257,1.5222538113594055,4.458916718790842e-05,9.730226067530391e-06,117575,虽然没有
1,refusal −0.5σ,refusal,-0.5,-10.020497262477875,-11.52712607383728,1.5066288113594055,4.447882776924716e-05,9.85899744192592e-06,117575,虽然没有
2,refusal −0.5σ,refusal,-0.5,-9.897951006889343,-11.568162500858307,1.6702114939689636,5.0277595032021465e-05,9.462608235933979e-06,117575,虽然没有
3,refusal −0.5σ,refusal,-0.5,-10.027366876602173,-11.537261247634888,1.5098943710327148,4.4174322500126736e-05,9.759579449727642e-06,117575,虽然没有
4,refusal −0.5σ,refusal,-0.5,-10.020423173904419,-11.587970495223999,1.56754732131958,4.4482123264223324e-05,9.277017107445192e-06,117575,虽然没有
5,refusal −0.5σ,refusal,-0.5,-9.99093747138977,-11.518636912107468,1.5276994407176971,4.5813237904564873e-05,9.943048321694161e-06,117575,虽然没有
6,refusal −0.5σ,refusal,-0.5,-9.976233720779419,-11.552975922822952,1.5767422020435333,4.6491841109370087e-05,9.607409610033657e-06,117575,虽然没有
7,refusal −0.5σ,refusal,-0.5,-9.963684022426605,-11.500952929258347,1.5372689068317413,4.70789761692271e-05,1.012044493402833e-05,117575,虽然没有
8,refusal −0.5σ,refusal,-0.5,-10.035938024520874,-11.503835886716843,1.4678978621959686,4.3797315845720394e-05,1.0091310139188864e-05,117575,虽然没有
9,refusal −0.5σ,refusal,-0.5,-9.99434208869934,-11.557614862918854,1.563272774219513,4.565752658093097e-05,9.562944627311167e-06,117575,虽然没有
0,refusal +0.5σ,refusal,0.5,-14.876963198184967,-13.408357739448547,-1.4686054587364197,3.4595290004756634e-07,1.50253370308847e-06,14169, sorry
1,refusal +0.5σ,refusal,0.5,-14.835773289203644,-13.36630004644394,-1.4694732427597046,3.605002130619667e-07,1.5670745097168742e-06,14169, sorry
2,refusal +0.5σ,refusal,0.5,-14.961738169193268,-13.533184796571732,-1.4285533726215363,3.1783350222390255e-07,1.3262106778625978e-06,14169, sorry
3,refusal +0.5σ,refusal,0.5,-14.808398842811584,-13.353319227695465,-1.4550796151161194,3.7050502008622233e-07,1.5875490203503409e-06,14169, sorry
4,refusal +0.5σ,refusal,0.5,-14.862541854381561,-13.383957833051682,-1.4785840213298798,3.50978154123604e-07,1.5396463156907613e-06,14169, sorry
5,refusal +0.5σ,refusal,0.5,-14.907389461994171,-13.425979435443878,-1.481410026550293,3.35585368279515e-07,1.4762884331794385e-06,14169, sorry
6,refusal +0.5σ,refusal,0.5,-14.880841851234436,-13.428951978683472,-1.4518898725509644,3.446136676646521e-07,1.471906617772065e-06,14169, sorry
7,refusal +0.5σ,refusal,0.5,-14.898892641067505,-13.407907873392105,-1.4909847676753998,3.384489253973318e-07,1.5032097940639383e-06,14169, sorry
8,refusal +0.5σ,refusal,0.5,-14.820341646671295,-13.37882450222969,-1.4415171444416046,3.661064690986764e-07,1.5475701500094012e-06,14169, sorry
9,refusal +0.5σ,refusal,0.5,-14.888254940509796,-13.41706731915474,-1.4711876213550568,3.42068461357274e-07,1.489504089633914e-06,14169, sorry
