idx,condition,method,k,logp_A,logp_B,logit_diff_A_minus_B,p_A,p_B,top_token_id,top_token
15,baseline,,0.0,-7.626008152983559,-0.0010097836038767127,-7.624998369379682,0.0004876034168073382,0.9989907260560235,33,B
16,baseline,,0.0,-7.875812768944797,-0.0008133890280532796,-7.874999379916744,0.00037982012637881253,0.9991869416831305,33,B
17,baseline,,0.0,-8.75091540813878,-0.0009155827021913865,-8.74999982543659,0.00015831633470188563,0.9990848363157593,33,B
18,baseline,,0.0,-8.37592649463113,-0.0009278457382606575,-8.37499864889287,0.0002303463540378173,0.9990725845774971,33,B
19,baseline,,0.0,-8.500559687616487,-0.0005600067682962617,-8.499999680848191,0.00020335452214647394,0.9994401500062277,33,B
20,baseline,,0.0,-7.37640643120676,-0.00140698580685239,-7.374999445399908,0.0006258458700191386,0.9985940035336276,33,B
21,baseline,,0.0,-8.000894784928846,-0.0008952174691785331,-7.999999567459668,0.000335162595251239,0.9991051831184334,33,B
22,baseline,,0.0,-7.875905036929225,-0.0009056980503601153,-7.874999338878865,0.0003797850827580334,0.9990947119703247,33,B
23,baseline,,0.0,-7.501770973207385,-0.0017714275754769915,-7.499999545631908,0.0005521057393671015,0.9982301404763172,33,B
24,baseline,,0.0,-7.376207113270766,-0.0012079303876362246,-7.37499918288313,0.000625970624758717,0.9987927988666154,33,B
25,baseline,,0.0,-8.250512123112003,-0.0005127058270772977,-8.249999417284926,0.0002611247950105687,0.9994874255840959,33,B
26,baseline,,0.0,-8.50074195863408,-0.0007429904758282646,-8.499998968158252,0.00020331745988858054,0.9992572854732485,33,B
27,baseline,,0.0,-8.126241207141902,-0.0012428127342900552,-8.124998394407612,0.0002956775051718067,0.9987579592376176,33,B
28,baseline,,0.0,-8.126237154010369,-0.0012381727594856784,-8.124998981250883,0.00029567870359405537,0.9987625934601354,33,B
29,baseline,,0.0,-8.001569032696352,-0.001570769601585198,-7.999998263094767,0.0003349366887866623,0.9984304634113079,33,B
0,SU −0.7σ,SU,-0.7,-16.254424716171343,-8.097567306715064,-8.15685740945628,8.725554575941491e-08,0.0003042784546023515,248045,<|im_start|>
1,SU −0.7σ,SU,-0.7,-16.257033541827695,-8.537213432486169,-7.719820109341526,8.702820792430504e-08,0.00019603576664753097,248045,<|im_start|>
2,SU −0.7σ,SU,-0.7,-15.86100154867745,-7.578632938559167,-8.282368610118283,1.2931668109803408e-07,0.0005112596688760176,248045,<|im_start|>
3,SU −0.7σ,SU,-0.7,-15.491797318944009,-7.303355259820819,-8.18844205912319,1.8706731362704072e-07,0.0006732759653643313,248045,<|im_start|>
4,SU −0.7σ,SU,-0.7,-15.829348829123774,-8.141223082086071,-7.688125747037702,1.334753755239501e-07,0.00029128072004826124,248045,<|im_start|>
5,SU −0.7σ,SU,-0.7,-15.248368534754263,-7.810124779236503,-7.43824375551776,2.386259593093239e-07,0.0004056074332765561,248045,<|im_start|>
6,SU −0.7σ,SU,-0.7,-15.827148275944637,-7.826129479333758,-8.001018796610879,1.337694185959472e-07,0.00039916748017457303,248045,<|im_start|>
7,SU −0.7σ,SU,-0.7,-16.584686076064827,-8.333705724682659,-8.250980351382168,6.271368973458867e-08,0.0002402799815704417,248045,<|im_start|>
8,SU −0.7σ,SU,-0.7,-15.71145155148406,-7.80467370164115,-7.906777849842911,1.5017695299744498e-07,0.0004078244679929436,248045,<|im_start|>
9,SU −0.7σ,SU,-0.7,-16.471768843592145,-8.095774757559411,-8.375994086032733,7.021043827501384e-08,0.00030482437784017016,248045,<|im_start|>
10,SU −0.7σ,SU,-0.7,-15.718041591986548,-8.060790702933446,-7.657250889053103,1.4919053463303614e-07,0.0003156770997843018,248045,<|im_start|>
11,SU −0.7σ,SU,-0.7,-15.901008891727543,-8.150146454107016,-7.750862437620526,1.2424518916322254e-07,0.00028869307624530783,248045,<|im_start|>
12,SU −0.7σ,SU,-0.7,-14.568679014366353,-7.9117385089048184,-6.6569405054615345,4.70872248481927e-07,0.0003664170073121785,248045,<|im_start|>
13,SU −0.7σ,SU,-0.7,-16.55467670012149,-8.335030569578521,-8.21964613054297,6.46242118380689e-08,0.0002399618586415807,248045,<|im_start|>
14,SU −0.7σ,SU,-0.7,-15.028357831324684,-7.496022876817733,-7.5323349545069505,2.973494378511757e-07,0.0005552884348312382,248045,<|im_start|>
15,SU −0.7σ,SU,-0.7,-15.49704065475089,-7.277711357513908,-8.219329297236982,1.8608902387535256e-07,0.0006907646693695682,248045,<|im_start|>
16,SU −0.7σ,SU,-0.7,-15.300447135552531,-7.11233247234486,-8.18811466320767,2.2651670645673132e-07,0.0008149918275294943,248045,<|im_start|>
17,SU −0.7σ,SU,-0.7,-15.887246758065885,-7.636581240280066,-8.25066551778582,1.259668880146303e-07,0.00048247510214915204,248045,<|im_start|>
18,SU −0.7σ,SU,-0.7,-16.153302858758252,-7.9962186951888725,-8.15708416356938,9.654053560113985e-08,0.0003367335156440282,248045,<|im_start|>
19,SU −0.7σ,SU,-0.7,-16.25390546832932,-8.221773161436431,-8.03213230689289,8.730086477813798e-08,0.00026873812610416815,248045,<|im_start|>
20,SU −0.7σ,SU,-0.7,-15.945863227942027,-8.350632382673211,-7.595230845268816,1.1879539089602214e-07,0.0002362470726248277,248045,<|im_start|>
21,SU −0.7σ,SU,-0.7,-14.914508531976026,-7.101098052226007,-7.813410479750019,3.332047963411298e-07,0.0008241994122084217,248045,<|im_start|>
22,SU −0.7σ,SU,-0.7,-15.527401235434809,-7.589248332253192,-7.938152903181617,1.8052415680117002e-07,0.000505861150604384,248045,<|im_start|>
23,SU −0.7σ,SU,-0.7,-15.473808472976089,-8.159661451820284,-7.314147021155804,1.9046288838673578e-07,0.0002859591893747061,248045,<|im_start|>
24,SU −0.7σ,SU,-0.7,-16.17085469327867,-8.387987354537472,-7.782867338741198,9.486085594635012e-08,0.00022758486537056803,248045,<|im_start|>
25,SU −0.7σ,SU,-0.7,-15.827510406583315,-7.795249626273289,-8.032260780310025,1.3372098536106392e-07,0.00041168600363807636,248045,<|im_start|>
26,SU −0.7σ,SU,-0.7,-16.0874921476061,-7.836638617212884,-8.250853530393215,1.0310766044109914e-07,0.0003949945394985994,248045,<|im_start|>
27,SU −0.7σ,SU,-0.7,-15.923185861087404,-7.766069101984613,-8.157116759102792,1.215201358073633e-07,0.00042387621039114256,248045,<|im_start|>
28,SU −0.7σ,SU,-0.7,-15.982506097556325,-8.137897505308501,-7.844608592247823,1.1452117488504958e-07,0.0002922510089374672,248045,<|im_start|>
29,SU −0.7σ,SU,-0.7,-15.967026809201343,-7.809670696500689,-8.157356112700654,1.1630767235710136e-07,0.00040579165443218267,248045,<|im_start|>
0,SU −0.5σ,SU,-0.5,-9.933190345793264,-1.5581790210617328,-8.375011324731531,4.853669996847656e-05,0.2105190731740198,248045,<|im_start|>
1,SU −0.5σ,SU,-0.5,-9.27404165270491,-1.3990297319305682,-7.875011920774341,9.38285241555403e-05,0.24683634521496095,248045,<|im_start|>
2,SU −0.5σ,SU,-0.5,-9.749065279977458,-0.4365553559109685,-9.31250992406649,5.834917839426998e-05,0.646258722655728,33,B
3,SU −0.5σ,SU,-0.5,-9.18967390072794,-1.1896537548636843,-8.000020145864255,0.00010208815015161651,0.3043266174377446,248046,<|im_end|>
4,SU −0.5σ,SU,-0.5,-8.825886607177836,-0.888380944774326,-7.93750566240351,0.00014688117855725453,0.4113211656195261,33,B
5,SU −0.5σ,SU,-0.5,-8.197419762624122,-0.759910762405525,-7.437509000218597,0.00027536315643588035,0.467708162299023,33,B
6,SU −0.5σ,SU,-0.5,-9.3622994423622,-1.1122819189567963,-8.250017523405404,8.590234395193823e-05,0.3288077916144002,248045,<|im_start|>
7,SU −0.5σ,SU,-0.5,-10.32382905484701,-0.8863164188041992,-9.437512636042811,3.284112375585144e-05,0.4121712260319772,33,B
8,SU −0.5σ,SU,-0.5,-9.871747136137856,-1.6217334272532753,-8.25001370888458,5.161247577383159e-05,0.19755595323355685,248045,<|im_start|>
9,SU −0.5σ,SU,-0.5,-10.247260332234873,-1.747238279098383,-8.50002205313649,3.5454501469808275e-05,0.1742545218885356,248046,<|im_end|>
10,SU −0.5σ,SU,-0.5,-9.203333497088352,-1.6408131126900116,-7.56252038439834,0.00010070314804715211,0.19382237876468977,248045,<|im_start|>
11,SU −0.5σ,SU,-0.5,-9.240919470812969,-1.115906238761454,-8.125013232051515,9.698837123595651e-05,0.32761824397598616,33,B
12,SU −0.5σ,SU,-0.5,-6.4941608906101465,-1.8691426518944354,-4.625018238715711,0.0015122436188736161,0.1542558561047758,248045,<|im_start|>
13,SU −0.5σ,SU,-0.5,-10.35664618019382,-1.9191304448213486,-8.437515735372472,3.178086495728524e-05,0.14673450041624916,248045,<|im_start|>
14,SU −0.5σ,SU,-0.5,-8.70839869978363,-0.5208890439462266,-8.187509655837403,0.00016519256568717444,0.5939922279607658,33,B
15,SU −0.5σ,SU,-0.5,-9.506244659439744,-1.1312329770698852,-8.375011682369859,7.438586212084725e-05,0.32263520926620903,248045,<|im_start|>
16,SU −0.5σ,SU,-0.5,-8.49948859217875,-0.6869735124309955,-7.8125150797477545,0.00020357245093782057,0.5030963822480089,33,B
17,SU −0.5σ,SU,-0.5,-9.733348608034703,-0.9833407402993544,-8.750007867735349,5.927347771769972e-05,0.37405937394674893,33,B
18,SU −0.5σ,SU,-0.5,-9.81363677981426,-1.126126527942688,-8.687510251871572,5.4700550761870424e-05,0.324286943207449,248046,<|im_end|>
19,SU −0.5σ,SU,-0.5,-9.575872063661336,-1.138359785260036,-8.4375122784013,6.938276503967824e-05,0.3203440241305737,33,B
20,SU −0.5σ,SU,-0.5,-9.25569605832061,-1.4431701904868532,-7.812525867833756,9.556575070492841e-05,0.23617784187310512,248045,<|im_start|>
21,SU −0.5σ,SU,-0.5,-9.095630764977614,-0.2831236124784482,-8.812507152499165,0.0001121547700675323,0.753426649167851,33,B
22,SU −0.5σ,SU,-0.5,-8.8351370096334,-0.647629439915363,-8.187507569718036,0.0001455287335169536,0.5232847856340253,33,B
23,SU −0.5σ,SU,-0.5,-8.985900878982648,-0.6108870509651751,-8.375013828017472,0.00012516209772182613,0.5428691028688375,33,B
24,SU −0.5σ,SU,-0.5,-9.181439280540872,-1.3064208034065814,-7.87501847713429,0.00010293227806012509,0.2707875257600556,248046,<|im_end|>
25,SU −0.5σ,SU,-0.5,-9.4329268932579,-0.7454108002384601,-8.68751609301944,8.004457481620251e-05,0.47453931902813645,33,B
26,SU −0.5σ,SU,-0.5,-9.657111883181187,-0.6571006776284776,-9.00001120555271,6.396900535873967e-05,0.5183520275738109,33,B
27,SU −0.5σ,SU,-0.5,-9.88576352598875,-1.1357493402883847,-8.750014185700365,5.089410146033163e-05,0.3211813570077684,248045,<|im_start|>
28,SU −0.5σ,SU,-0.5,-9.6511572599793,-1.40114581605485,-8.25001144392445,6.43510530283375e-05,0.2463145709973256,248045,<|im_start|>
29,SU −0.5σ,SU,-0.5,-10.104347705979308,-1.2293264872969303,-8.875021218682377,4.0901341089477335e-05,0.2924895067546126,248046,<|im_end|>
0,SU −0.3σ,SU,-0.3,-9.000618338585014,-0.0006179087216082735,-9.000000429863405,0.00012333351863059487,0.9993822821446712,33,B
1,SU −0.3σ,SU,-0.3,-8.500526666641463,-0.0005264084323357565,-8.500000258209127,0.00020336123722193943,0.9994737300962745,33,B
2,SU −0.3σ,SU,-0.3,-9.750172972679252,-0.00017283840884374513,-9.750000134270408,5.82845812187219e-05,0.9998271765268535,33,B
3,SU −0.3σ,SU,-0.3,-8.37598299980391,-0.0009821568423831195,-8.375000842961526,0.00023033333864500534,0.9990183253157838,33,B
4,SU −0.3σ,SU,-0.3,-7.625730991363639,-0.0007309621433932989,-7.625000029220246,0.00048773858049044633,0.9992693049443533,33,B
5,SU −0.3σ,SU,-0.3,-7.875888109207835,-0.0008873561761220117,-7.875000753031713,0.00037979151170851593,0.9991130374079447,33,B
6,SU −0.3σ,SU,-0.3,-8.125649213791576,-0.0006490022069556289,-8.12500021158462,0.0002958525961099316,0.9993512083494237,33,B
7,SU −0.3σ,SU,-0.3,-10.250169277191276,-0.00016950114525116078,-10.249999776046025,3.535151613852739e-05,0.9998305132192563,33,B
8,SU −0.3σ,SU,-0.3,-9.250404715538139,-0.000404394988720469,-9.250000320549418,9.607276205263552e-05,0.999595686767912,33,B
9,SU −0.3σ,SU,-0.3,-8.751437067987581,-0.0014368660081345297,-8.750000201979447,0.0001582337689641499,0.998564165789584,33,B
10,SU −0.3σ,SU,-0.3,-8.250688672066019,-0.0006889108922223386,-8.249999761173797,0.0002610786977704714,0.999311326352403,33,B
11,SU −0.3σ,SU,-0.3,-8.625440955162162,-0.00044038097286147604,-8.6250005741893,0.00017948104488073975,0.9995597159806064,33,B
12,SU −0.3σ,SU,-0.3,-4.264477610588187,-0.014477552846358321,-4.250000057741829,0.01405920959729835,0.9856267429990014,33,B
13,SU −0.3σ,SU,-0.3,-9.250511527061576,-0.0005112767687478481,-9.250000250292828,9.606250092257305e-05,0.9994888539109472,33,B
14,SU −0.3σ,SU,-0.3,-8.250570416450785,-0.0005702531204860861,-8.250000163330299,0.000261109573618086,0.9994299094429224,33,B
15,SU −0.3σ,SU,-0.3,-8.625559926033304,-0.000559292094067132,-8.625000633939237,0.00017945969313461988,0.9994408642806017,33,B
16,SU −0.3σ,SU,-0.3,-8.125572919846263,-0.0005729932463509613,-8.124999926599912,0.00029587516873278607,0.9994271708829294,33,B
17,SU −0.3σ,SU,-0.3,-9.250509619712943,-0.0005097278046832798,-9.24999989190826,9.606268414742758e-05,0.9994904020844638,33,B
18,SU −0.3σ,SU,-0.3,-9.25052058696815,-0.00052033166957699,-9.250000255298573,9.606163060923188e-05,0.9994798036794698,33,B
19,SU −0.3σ,SU,-0.3,-8.87543332576763,-0.00043263574508500824,-8.875000690022546,0.00013978104474026424,0.9995674578282641,33,B
20,SU −0.3σ,SU,-0.3,-8.250578641892162,-0.0005778779171805581,-8.250000763974981,0.00026110742588542833,0.9994222890221046,33,B
21,SU −0.3σ,SU,-0.3,-9.000304698944205,-0.00030453316878720216,-9.000000165775418,0.0001233722069778603,0.9996955131967316,33,B
22,SU −0.3σ,SU,-0.3,-8.375466704368705,-0.0004661185378154187,-8.37500058583089,0.00023045228940054692,0.9995339900785535,33,B
23,SU −0.3σ,SU,-0.3,-8.62548613548347,-0.0004861359200276638,-8.624999999563443,0.0001794729360526444,0.9995139822248931,33,B
24,SU −0.3σ,SU,-0.3,-8.00070655345985,-0.0007059455974740558,-8.000000607862376,0.00033522568933685575,0.9992943035234938,33,B
25,SU −0.3σ,SU,-0.3,-9.375146389007682,-0.00014661658508430264,-9.374999772422598,8.480581969795017e-05,0.9998533941626019,33,B
26,SU −0.3σ,SU,-0.3,-9.375321626663435,-0.0003219321955043597,-9.374999694467931,8.479095982695458e-05,0.9996781196191045,33,B
27,SU −0.3σ,SU,-0.3,-9.000493288040389,-0.0004934042811441941,-8.999999883759244,0.00012334894251863287,0.9995067174227309,33,B
28,SU −0.3σ,SU,-0.3,-8.625683307647819,-0.0006830738277585624,-8.62500023382006,0.00017943755247384397,0.9993171594140584,33,B
29,SU −0.3σ,SU,-0.3,-8.500922322274732,-0.00092201418260629,-8.500000308092126,0.0002032807921181726,0.9990784107418647,33,B
0,SU −0.15σ,SU,-0.15,-9.000498294831232,-0.0004988849404981011,-8.999999409890734,0.00012334832493782297,0.9995012394819022,33,B
1,SU −0.15σ,SU,-0.15,-8.375548124314037,-0.000548450044107085,-8.37499967426993,0.00023043352675157966,0.9994517003271267,33,B
2,SU −0.15σ,SU,-0.15,-9.250207185746717,-0.00020728317122120643,-9.249999902575496,9.609174115969288e-05,0.999792738310451,33,B
3,SU −0.15σ,SU,-0.15,-8.375722169886558,-0.0007217868219413504,-8.375000383064616,0.00023039342430641586,0.9992784736035059,33,B
4,SU −0.15σ,SU,-0.15,-7.126072168350902,-0.0010721881415065582,-7.124999980209395,0.0008038706632333627,0.9989283864468249,33,B
5,SU −0.15σ,SU,-0.15,-7.6261242628140735,-0.001124103908523466,-7.62500015890555,0.0004875468045439381,0.9988765276596036,33,B
6,SU −0.15σ,SU,-0.15,-7.875748157505313,-0.0007481138495677442,-7.875000043655746,0.0003798446678967457,0.999252165917828,33,B
7,SU −0.15σ,SU,-0.15,-10.000155448914029,-0.00015567507972491512,-9.999999773834304,4.53928729412081e-05,0.9998443370370116,33,B
8,SU −0.15σ,SU,-0.15,-9.250280141831126,-0.00028034061028847646,-9.249999801220838,9.608473093823605e-05,0.9997196986814686,33,B
9,SU −0.15σ,SU,-0.15,-8.500821232802764,-0.0008210116725422267,-8.500000221130222,0.00020330134270481559,0.9991793252653247,33,B
10,SU −0.15σ,SU,-0.15,-8.000616312028455,-0.0006164786185536286,-7.999999833409902,0.0003352559419479005,0.9993837113653476,33,B
11,SU −0.15σ,SU,-0.15,-8.625398635864713,-0.00039867521309133735,-8.624999960651621,0.00017948864055318523,0.9996014042473115,33,B
12,SU −0.15σ,SU,-0.15,-3.773698091511733,-0.023698465902270982,-3.749999625609462,0.02296697208216148,0.9765801375763093,33,B
13,SU −0.15σ,SU,-0.15,-9.250404357910611,-0.00040463329105477897,-9.249999724619556,9.607279641090603e-05,0.9995954485619548,33,B
14,SU −0.15σ,SU,-0.15,-8.000619649887767,-0.0006200530920068559,-7.99999959679576,0.0003352548229126005,0.9993801391011862,33,B
15,SU −0.15σ,SU,-0.15,-8.125532627108669,-0.0005322455581335817,-8.125000381550535,0.0002958870905935011,0.9994678960594072,33,B
16,SU −0.15σ,SU,-0.15,-8.375395536425003,-0.0003953383147745626,-8.375000198110229,0.00023046869079972493,0.99960473982112,33,B
17,SU −0.15σ,SU,-0.15,-9.25034904480026,-0.00034946022833537427,-9.249999584571924,9.607811064306769e-05,0.9996506008257781,33,B
18,SU −0.15σ,SU,-0.15,-8.875426173214464,-0.0004260810148934979,-8.87500009219957,0.00013978204453519397,0.9995740097447313,33,B
19,SU −0.15σ,SU,-0.15,-8.875308156013773,-0.0003081082834910376,-8.875000047730282,0.00013979854219428153,0.9996919391769917,33,B
20,SU −0.15σ,SU,-0.15,-7.875700235369095,-0.0007002268714586535,-7.875000008497636,0.000379862871300832,0.9993000182301649,33,B
21,SU −0.15σ,SU,-0.15,-8.750333189964408,-0.00033325343986234657,-8.749999936524546,0.0001584085361873348,0.9996668020828974,33,B
22,SU −0.15σ,SU,-0.15,-8.250469207764127,-0.0004693355881499883,-8.249999872175977,0.00026113600151244943,0.9995307745325687,33,B
23,SU −0.15σ,SU,-0.15,-8.125720739365306,-0.0007211937922875222,-8.124999545573019,0.00029583143584001445,0.9992790662054488,33,B
24,SU −0.15σ,SU,-0.15,-7.750700354577361,-0.0007005848468679687,-7.749999769730493,0.00043044097367993543,0.9992996605053959,33,B
25,SU −0.15σ,SU,-0.15,-8.87522566318603,-0.0002259949842482456,-8.87499966820178,0.00013981007504702386,0.9997740305506946,33,B
26,SU −0.15σ,SU,-0.15,-9.125329852106233,-0.00032991616399158374,-9.124999935942242,0.00010887285199205951,0.9996701382523616,33,B
27,SU −0.15σ,SU,-0.15,-8.875452995302112,-0.00045277277388322545,-8.875000222528229,0.00013977829533922472,0.9995473297122409,33,B
28,SU −0.15σ,SU,-0.15,-8.625559806824185,-0.0005596496635007497,-8.625000157160684,0.00017945971452785307,0.9994405069111618,33,B
29,SU −0.15σ,SU,-0.15,-8.375672817235909,-0.0006731845253398205,-8.37499963271057,0.00023040479511318487,0.999327042012526,33,B
0,SU +0.15σ,SU,0.15,-7.628647208298389,-0.003649919577583205,-7.624997288720806,0.00048631830091051337,0.9963567332822824,33,B
1,SU +0.15σ,SU,0.15,-7.003826499027127,-0.003829146757198032,-6.999997352269929,0.0009083993175245537,0.9961781750768057,33,B
2,SU +0.15σ,SU,0.15,-7.501732349533995,-0.0017376138785039075,-7.499994735655491,0.0005521270641306733,0.9982638948984743,33,B
3,SU +0.15σ,SU,0.15,-6.75540792980064,-0.005412562542915111,-6.749995367257725,0.0011645646767743131,0.9946020589818586,33,B
4,SU +0.15σ,SU,0.15,-5.506659507875156,-0.006664596089649422,-5.499994911785507,0.004059645973259193,0.993357563076245,33,B
5,SU +0.15σ,SU,0.15,-6.256968498420974,-0.006970132857532008,-6.249998365563442,0.001917048532340337,0.9930541021786626,33,B
6,SU +0.15σ,SU,0.15,-6.754885554462817,-0.004889729051683389,-6.749995825411133,0.0011651731755593022,0.9951222062120898,33,B
7,SU +0.15σ,SU,0.15,-8.376167416588942,-0.00116935116852801,-8.374998065420414,0.0002302908652277326,0.9988313322561359,33,B
8,SU +0.15σ,SU,0.15,-8.002186417650591,-0.0021901990130572813,-7.999996218637534,0.0003347299677341827,0.9978121977227057,33,B
9,SU +0.15σ,SU,0.15,-7.379855394883634,-0.00486322009601281,-7.3749921747876215,0.0006236910683983911,0.9951485862121927,33,B
10,SU +0.15σ,SU,0.15,-6.379476070513192,-0.004480871888517868,-6.374995198624674,0.0016960113142220393,0.9955291522400551,33,B
11,SU +0.15σ,SU,0.15,-7.503050327330129,-0.0030519643523803097,-7.499998362977749,0.0005513998522493287,0.9969526881565232,33,B
12,SU +0.15σ,SU,0.15,-2.5834945442347816,-0.08349993835872738,-2.4999946058760543,0.07550967054545564,0.9198911433744954,33,B
13,SU +0.15σ,SU,0.15,-8.003509163927447,-0.0035122554227200453,-7.999996908504727,0.000334287497617974,0.9964939053315324,33,B
14,SU +0.15σ,SU,0.15,-6.130762815532762,-0.005765785494077136,-6.124997030038685,0.002174921264051655,0.994250804746534,33,B
15,SU +0.15σ,SU,0.15,-6.628093719673416,-0.0030985242847236805,-6.624995195388692,0.0013226820871375846,0.9969062711874069,33,B
16,SU +0.15σ,SU,0.15,-7.127486705875526,-0.0024912057433539303,-7.124995500132172,0.0008027343618752,0.9975118947344968,33,B
17,SU +0.15σ,SU,0.15,-7.753254771322645,-0.00325800809514476,-7.7499967632275,0.000429342851177274,0.9967472934541696,33,B
18,SU +0.15σ,SU,0.15,-7.3781602387243765,-0.0031690907180745853,-7.374991148006302,0.0006247492187661296,0.9968359255495136,33,B
19,SU +0.15σ,SU,0.15,-7.626778125788405,-0.0017799881898099557,-7.624998137598595,0.00048722811993957875,0.9982215950496461,33,B
20,SU +0.15σ,SU,0.15,-6.379648208756407,-0.004651736086998426,-6.374996472669409,0.0016957193909402375,0.9953590664805908,33,B
21,SU +0.15σ,SU,0.15,-6.754033565550344,-0.0040356414538109675,-6.749997924096533,0.0011661663131970418,0.9959724908038574,33,B
22,SU +0.15σ,SU,0.15,-6.878221035049137,-0.0032239177016890608,-6.874997117347448,0.0010299747052527988,0.9967812735407733,33,B
23,SU +0.15σ,SU,0.15,-6.257440328628945,-0.007443515595241479,-6.249996813033704,0.0019161442242893372,0.9925841187588752,33,B
24,SU +0.15σ,SU,0.15,-6.254365801873064,-0.004368606989373802,-6.24999719488369,0.0019220445266459516,0.9956409214936909,33,B
25,SU +0.15σ,SU,0.15,-7.002066254656711,-0.002068748952297028,-6.999997505704414,0.0009099997304550072,0.9979333894339678,33,B
26,SU +0.15σ,SU,0.15,-7.502343058735278,-0.002347185361031734,-7.499995873374246,0.0005517899779936112,0.9976555671245754,33,B
27,SU +0.15σ,SU,0.15,-7.1294839384954685,-0.004488427837713971,-7.1249955106577545,0.0008011327145860261,0.995521630100776,33,B
28,SU +0.15σ,SU,0.15,-7.253799438522037,-0.003802189625275787,-7.2499972488967614,0.000707481244370435,0.9962050295452475,33,B
29,SU +0.15σ,SU,0.15,-6.880959034157058,-0.005961987793853041,-6.874997046363205,0.0010271584925818692,0.9940557495878498,33,B
0,SU +0.3σ,SU,0.3,-6.636587143653742,-0.011595369747738005,-6.624991773906004,0.0013114955605847403,0.9884715974656069,33,B
1,SU +0.3σ,SU,0.3,-6.012235403375598,-0.012240400743394275,-5.999995002632204,0.0024486084304190933,0.9878342082369197,33,B
2,SU +0.3σ,SU,0.3,-6.257425190720824,-0.007440986559231533,-6.249984204161592,0.0019161732309241016,0.9925866290430287,33,B
3,SU +0.3σ,SU,0.3,-5.766283990276861,-0.016292651165713323,-5.749991339111148,0.0031313721300690284,0.9838393561863967,33,B
4,SU +0.3σ,SU,0.3,-4.6434621818007145,-0.018472271420250763,-4.624989910380464,0.00962431873780908,0.9816972952861361,33,B
5,SU +0.3σ,SU,0.3,-5.518566490383819,-0.01857227737127687,-5.499994213012542,0.0040115944815120545,0.9815991246234083,33,B
6,SU +0.3σ,SU,0.3,-5.766307712630805,-0.016315602475515334,-5.74999211015529,0.0031312978474321105,0.9838167760436605,33,B
7,SU +0.3σ,SU,0.3,-7.005749106556323,-0.005754263214839739,-6.999994843341483,0.0009066544999942902,0.9942622608479385,33,B
8,SU +0.3σ,SU,0.3,-6.758616209488537,-0.008623899218946462,-6.74999231026959,0.0011608344146383466,0.9914131799344053,33,B
9,SU +0.3σ,SU,0.3,-6.39059067004564,-0.015600701633957215,-6.374989968411683,0.001677265198428872,0.9845203589508335,33,B
10,SU +0.3σ,SU,0.3,-5.388277531379572,-0.013287435665915837,-5.374990095713656,0.0045698379629954995,0.9868004526067979,33,B
11,SU +0.3σ,SU,0.3,-6.509879112474664,-0.00988275014606188,-6.499996362328602,0.0014886596725662686,0.9901659237532016,33,B
12,SU +0.3σ,SU,0.3,-2.03430450025553,-0.1593106989403168,-1.8749938013152132,0.1307714023599171,0.8527313750715455,33,B
13,SU +0.3σ,SU,0.3,-6.7637159833502665,-0.013723062049393775,-6.749992921300873,0.0011549294913173623,0.9863706699135513,33,B
14,SU +0.3σ,SU,0.3,-5.020790815840883,-0.02079639431212854,-4.999994421528754,0.0065993058096287275,0.9794183594185915,33,B
15,SU +0.3σ,SU,0.3,-5.6352492579426325,-0.010257400193950161,-5.624991857748682,0.003569787324470315,0.9897950275249333,33,B
